userProfile;evalProfile;alpha;hellinger
Slice and Drill;Explorative;0.2;0.03791620054093112
Slice and Drill;Explorative;0.3;0.06047028573141436
Slice and Drill;Explorative;0.4;0.08172886109236972
Slice and Drill;Explorative;0.5;0.09396176260170204
Slice and Drill;Explorative;0.6;0.1309107877997173
Slice and Drill;Explorative;0.7;0.15412023541112066
Slice and Drill;Explorative;0.8;0.19001573691033335
Slice and Drill;Explorative;0.9;0.2145748951984496
Slice and Drill;Slice and Drill;0.1;0.020001099110941545
Slice and Drill;Slice and Drill;0.2;0.038322725334064923
Slice and Drill;Slice and Drill;0.3;0.058401549819105635
Slice and Drill;Slice and Drill;0.4;0.07911536662634558
Slice and Drill;Slice and Drill;0.5;0.09942649136948817
Slice and Drill;Slice and Drill;0.6;0.12512368832438345
Slice and Drill;Slice and Drill;0.7;0.14411298253110313
Slice and Drill;Slice and Drill;0.8;0.18084205386345217
Slice and Drill;Slice and Drill;0.9;0.21661539272225605
Slice and Drill;Goal Oriented;0.1;0.021631008621999917
Slice and Drill;Goal Oriented;0.2;0.0400094343089368
Slice and Drill;Goal Oriented;0.3;0.058205387849423806
Slice and Drill;Goal Oriented;0.4;0.07693516810479373
Slice and Drill;Goal Oriented;0.5;0.10144664250217596
Slice and Drill;Goal Oriented;0.6;0.13023330882004105
Slice and Drill;Goal Oriented;0.7;0.15125559841153222
Slice and Drill;Goal Oriented;0.8;0.1811912615767892
Slice and Drill;Goal Oriented;0.9;0.2070087983208952
Slice and Drill;Slice All;0.1;0.020559588317648418
Slice and Drill;Slice All;0.2;0.03852206412245326
Slice and Drill;Slice All;0.3;0.05746322399399547
Slice and Drill;Slice All;0.4;0.07550363459005302
Slice and Drill;Slice All;0.5;0.0974726266927959
Slice and Drill;Slice All;0.6;0.13071208648241267
Slice and Drill;Slice All;0.7;0.15552266125860853
Slice and Drill;Slice All;0.8;0.1786452968987916
Slice and Drill;Slice All;0.9;0.2163206387371951
Goal Oriented;Explorative;0.1;0.017951766554016025
Goal Oriented;Explorative;0.2;0.03160844524087402
Goal Oriented;Explorative;0.3;0.041776849230350986
Goal Oriented;Explorative;0.4;0.05966560756293224
Goal Oriented;Explorative;0.5;0.06359061712420627
Goal Oriented;Explorative;0.6;0.08733130468766521
Goal Oriented;Explorative;0.7;0.12243427684747905
Goal Oriented;Explorative;0.8;0.13465254286366596
Goal Oriented;Explorative;0.9;0.17300512133736676
Goal Oriented;Slice and Drill;0.1;0.017931416211630344
Goal Oriented;Slice and Drill;0.2;0.026584609387004285
Goal Oriented;Slice and Drill;0.3;0.0429307509172383
Goal Oriented;Slice and Drill;0.4;0.05407959597019994
Goal Oriented;Slice and Drill;0.5;0.07491293070310465
Goal Oriented;Slice and Drill;0.6;0.0837054534571215
Goal Oriented;Slice and Drill;0.7;0.11516259678019748
Goal Oriented;Slice and Drill;0.8;0.1421169077856272
Goal Oriented;Slice and Drill;0.9;0.18771523547806324
Goal Oriented;Goal Oriented;0.1;0.018020825482390142
Goal Oriented;Goal Oriented;0.2;0.027643986229393798
Goal Oriented;Goal Oriented;0.3;0.0414842447345641
Goal Oriented;Goal Oriented;0.4;0.053839453764096996
Goal Oriented;Goal Oriented;0.5;0.07365000565583177
Goal Oriented;Goal Oriented;0.6;0.09326075514384459
Goal Oriented;Goal Oriented;0.7;0.12050478358593819
Goal Oriented;Goal Oriented;0.8;0.13889530805257574
Goal Oriented;Goal Oriented;0.9;0.17195421074317185
Goal Oriented;Slice All;0.1;0.018543213279169402
Goal Oriented;Slice All;0.2;0.025215047544642783
Goal Oriented;Slice All;0.3;0.04281172558286551
Goal Oriented;Slice All;0.4;0.06101179897779445
Goal Oriented;Slice All;0.5;0.06696580524158749
Goal Oriented;Slice All;0.6;0.0919716937821389
Goal Oriented;Slice All;0.7;0.11426655478085587
Goal Oriented;Slice All;0.8;0.13124236759366462
Goal Oriented;Slice All;0.9;0.17796165394252064
Slice All;Explorative;0.1;0.05539868696146965
Slice All;Explorative;0.2;0.10452638647985188
Slice All;Explorative;0.3;0.1331986241040099
Slice All;Explorative;0.4;0.1676380573542925
Slice All;Explorative;0.5;0.1751339270455156
Slice All;Explorative;0.6;0.27406413927378803
Slice All;Explorative;0.7;0.2739619753129976
Slice All;Explorative;0.8;0.3313326237542389
Slice All;Explorative;0.9;0.3847165175011377
Slice All;Slice and Drill;0.1;0.04948299745132907
Slice All;Slice and Drill;0.2;0.09671118065417382
Slice All;Slice and Drill;0.3;0.14127835408765446
Slice All;Slice and Drill;0.4;0.1661568485102256
Slice All;Slice and Drill;0.5;0.22165257332203553
Slice All;Slice and Drill;0.6;0.2513534363942383
Slice All;Slice and Drill;0.7;0.25967684891926074
Slice All;Slice and Drill;0.8;0.3092157067499349
Slice All;Slice and Drill;0.9;0.3575626938515695
Slice All;Goal Oriented;0.1;0.0542652423011783
Slice All;Goal Oriented;0.2;0.10558435667117234
Slice All;Goal Oriented;0.3;0.14111083090153578
Slice All;Goal Oriented;0.4;0.18104553884806276
Slice All;Goal Oriented;0.5;0.21345374688121133
Slice All;Goal Oriented;0.6;0.26912041931058145
Slice All;Goal Oriented;0.7;0.296908258002299
Slice All;Goal Oriented;0.8;0.3542343150778157
Slice All;Goal Oriented;0.9;0.3751883794582799
Slice All;Slice All;0.1;0.05674822378243241
Slice All;Slice All;0.2;0.0822803051899302
Slice All;Slice All;0.3;0.15790492757698982
Slice All;Slice All;0.4;0.18893121420445105
Slice All;Slice All;0.5;0.21613173656216927
Slice All;Slice All;0.6;0.24554119632376772
Slice All;Slice All;0.7;0.2835937524563437
Slice All;Slice All;0.8;0.2941124678797531
Slice All;Slice All;0.9;0.39068387904755264
Explorative;Explorative;0.1;0.02103767845955371
Explorative;Explorative;0.2;0.03737159740371958
Explorative;Explorative;0.3;0.052003389528992666
Explorative;Explorative;0.4;0.0797395930629283
Explorative;Explorative;0.5;0.10248131602298202
Explorative;Explorative;0.6;0.11643450437455924
Explorative;Explorative;0.7;0.15128307815676134
Explorative;Explorative;0.8;0.17007613663681428
Explorative;Explorative;0.9;0.2006941467427505
Explorative;Slice and Drill;0.1;0.02050319978560789
Explorative;Slice and Drill;0.2;0.03710884604756857
Explorative;Slice and Drill;0.3;0.05787018342650454
Explorative;Slice and Drill;0.4;0.07578756737175879
Explorative;Slice and Drill;0.5;0.09476770517563948
Explorative;Slice and Drill;0.6;0.12272453165646145
Explorative;Slice and Drill;0.7;0.14371193419409772
Explorative;Slice and Drill;0.8;0.1768422336460713
Explorative;Slice and Drill;0.9;0.20516251347502698
Explorative;Goal Oriented;0.1;0.022958318248729247
Explorative;Goal Oriented;0.2;0.036204998978718345
Explorative;Goal Oriented;0.3;0.05690947762483509
Explorative;Goal Oriented;0.4;0.07617543955024848
Explorative;Goal Oriented;0.5;0.10021520641909679
Explorative;Goal Oriented;0.6;0.12266415629596959
Explorative;Goal Oriented;0.7;0.13866297355015944
Explorative;Goal Oriented;0.8;0.17357180678901998
Explorative;Goal Oriented;0.9;0.206249733579214
Explorative;Slice All;0.1;0.021296299424550653
Explorative;Slice All;0.2;0.04164259044441953
Explorative;Slice All;0.3;0.053956021410366
Explorative;Slice All;0.4;0.07617543955024848
Explorative;Slice All;0.5;0.09013663053468671
Explorative;Slice All;0.6;0.12345782360027824
Explorative;Slice All;0.7;0.14196813994709587
Explorative;Slice All;0.8;0.16706708346080326
Explorative;Slice All;0.9;0.19998325584891724
Slice and Drill;Explorative;0.1;0.021805605893223345
Slice and Drill;Explorative;0.2;0.03650839306772402
Slice and Drill;Explorative;0.3;0.057695547959699646
Slice and Drill;Explorative;0.4;0.0755351867745195
Slice and Drill;Explorative;0.5;0.0982676110861205
Slice and Drill;Explorative;0.6;0.1217406029412625
Slice and Drill;Explorative;0.7;0.15000013862480185
Slice and Drill;Explorative;0.8;0.18886377924683362
Slice and Drill;Explorative;0.9;0.2266623373968587
Slice and Drill;Slice and Drill;0.1;0.020872901404033323
Slice and Drill;Slice and Drill;0.2;0.037096186187947106
Slice and Drill;Slice and Drill;0.3;0.05834743853397371
Slice and Drill;Slice and Drill;0.4;0.0768123047730284
Slice and Drill;Slice and Drill;0.5;0.09486067058674238
Slice and Drill;Slice and Drill;0.6;0.12429392224432523
Slice and Drill;Slice and Drill;0.7;0.1459573075485156
Slice and Drill;Slice and Drill;0.8;0.19452660873933308
Slice and Drill;Slice and Drill;0.9;0.21877929621850237
Slice and Drill;Goal Oriented;0.1;0.021708313844702995
Slice and Drill;Goal Oriented;0.2;0.03728238569631217
Slice and Drill;Goal Oriented;0.3;0.05657684415967499
Slice and Drill;Goal Oriented;0.4;0.07990674219576643
Slice and Drill;Goal Oriented;0.5;0.10336725331539315
Slice and Drill;Goal Oriented;0.6;0.13189878368579755
Slice and Drill;Goal Oriented;0.7;0.14391482912282919
Slice and Drill;Goal Oriented;0.8;0.1763308553963765
Slice and Drill;Goal Oriented;0.9;0.21258499496628053
Slice and Drill;Slice All;0.1;0.02170468131319696
Slice and Drill;Slice All;0.2;0.03820668979175836
Slice and Drill;Slice All;0.3;0.060358401653686125
Slice and Drill;Slice All;0.4;0.07879546150943575
Slice and Drill;Slice All;0.5;0.10336725331539315
Slice and Drill;Slice All;0.6;0.12627672073252025
Slice and Drill;Slice All;0.7;0.1564911326171161
Slice and Drill;Slice All;0.8;0.1788315648957855
Slice and Drill;Slice All;0.9;0.20799444452017096
Goal Oriented;Explorative;0.1;0.016204555778106755
Goal Oriented;Explorative;0.2;0.030661002525595348
Goal Oriented;Explorative;0.3;0.039888902224729746
Goal Oriented;Explorative;0.4;0.05111201529312364
Goal Oriented;Explorative;0.5;0.07448252181775533
Goal Oriented;Explorative;0.6;0.08598414916364332
Goal Oriented;Explorative;0.7;0.10425205264289447
Goal Oriented;Explorative;0.8;0.14715809233601523
Goal Oriented;Explorative;0.9;0.17032298019183048
Goal Oriented;Slice and Drill;0.1;0.018064647668129343
Goal Oriented;Slice and Drill;0.2;0.02630082675344634
Goal Oriented;Slice and Drill;0.3;0.039183103197032214
Goal Oriented;Slice and Drill;0.4;0.05649770818323972
Goal Oriented;Slice and Drill;0.5;0.07756105934189263
Goal Oriented;Slice and Drill;0.6;0.0952012171227104
Goal Oriented;Slice and Drill;0.7;0.10776496085614111
Goal Oriented;Slice and Drill;0.8;0.14445400321911692
Goal Oriented;Slice and Drill;0.9;0.1677616635242628
Goal Oriented;Goal Oriented;0.1;0.015591959237535005
Goal Oriented;Goal Oriented;0.2;0.026227272600260733
Goal Oriented;Goal Oriented;0.3;0.04109098039364305
Goal Oriented;Goal Oriented;0.4;0.06051511944151782
Goal Oriented;Goal Oriented;0.5;0.07218010270387797
Goal Oriented;Goal Oriented;0.6;0.09432488931175977
Goal Oriented;Goal Oriented;0.7;0.11486152076785991
Goal Oriented;Goal Oriented;0.8;0.1386369689446282
Goal Oriented;Goal Oriented;0.9;0.16993618802633387
Goal Oriented;Slice All;0.1;0.01671515299401509
Goal Oriented;Slice All;0.2;0.02756111498850925
Goal Oriented;Slice All;0.3;0.04360579328223501
Goal Oriented;Slice All;0.4;0.05058947866528558
Goal Oriented;Slice All;0.5;0.08083891458099401
Goal Oriented;Slice All;0.6;0.08801515310982266
Goal Oriented;Slice All;0.7;0.11627498908965764
Goal Oriented;Slice All;0.8;0.14582738988798077
Goal Oriented;Slice All;0.9;0.17587275076319947
Slice All;Explorative;0.1;0.05609047479621533
Slice All;Explorative;0.2;0.09265730710357774
Slice All;Explorative;0.3;0.1254262710865553
Slice All;Explorative;0.4;0.18893121420445105
Slice All;Explorative;0.5;0.19215841946835446
Slice All;Explorative;0.6;0.24884624681687076
Slice All;Explorative;0.7;0.26641760513585055
Slice All;Explorative;0.8;0.3025099534910334
Slice All;Explorative;0.9;0.33432610366972515
Slice All;Slice and Drill;0.1;0.04579032239247135
Slice All;Slice and Drill;0.2;0.11028545830092598
Slice All;Slice and Drill;0.3;0.16014454788658594
Slice All;Slice and Drill;0.4;0.18244529890738231
Slice All;Slice and Drill;0.5;0.19328892438596215
Slice All;Slice and Drill;0.6;0.2332281420452798
Slice All;Slice and Drill;0.7;0.29863210625324305
Slice All;Slice and Drill;0.8;0.3466591355544072
Slice All;Slice and Drill;0.9;0.33141506298992623
Slice All;Goal Oriented;0.1;0.06882927546493603
Slice All;Goal Oriented;0.2;0.09268076182477406
Slice All;Goal Oriented;0.3;0.15771574091073653
Slice All;Goal Oriented;0.4;0.16748509590433433
Slice All;Goal Oriented;0.5;0.22426753239104544
Slice All;Goal Oriented;0.6;0.22945551441479692
Slice All;Goal Oriented;0.7;0.2903162169406798
Slice All;Goal Oriented;0.8;0.3316447843877348
Slice All;Goal Oriented;0.9;0.35913898598587696
Slice All;Slice All;0.1;0.05616462163945812
Slice All;Slice All;0.2;0.10117106533318748
Slice All;Slice All;0.3;0.13749298757220915
Slice All;Slice All;0.4;0.1729271496676216
Slice All;Slice All;0.5;0.2219401834162739
Slice All;Slice All;0.6;0.278433966674246
Slice All;Slice All;0.7;0.29511259152149233
Slice All;Slice All;0.8;0.25971385385225326
Slice All;Slice All;0.9;0.3318529687459544
Explorative;Explorative;0.1;0.020578140833527308
Explorative;Explorative;0.2;0.03791822095548161
Explorative;Explorative;0.3;0.05841614843375859
Explorative;Explorative;0.4;0.07726862343349979
Explorative;Explorative;0.5;0.09276742628202458
Explorative;Explorative;0.6;0.1214959194122325
Explorative;Explorative;0.7;0.13906577098137804
Explorative;Explorative;0.8;0.16933392009782533
Explorative;Explorative;0.9;0.21475111117207366
Explorative;Slice and Drill;0.1;0.020010389856860166
Explorative;Slice and Drill;0.2;0.034499176408046776
Explorative;Slice and Drill;0.3;0.05929808177556118
Explorative;Slice and Drill;0.4;0.07648476580818206
Explorative;Slice and Drill;0.5;0.09517338966598109
Explorative;Slice and Drill;0.6;0.12184183967138568
Explorative;Slice and Drill;0.7;0.14456164627021373
Explorative;Slice and Drill;0.8;0.18203917187513136
Explorative;Slice and Drill;0.9;0.21071664624521685
Explorative;Goal Oriented;0.1;0.01997182417338368
Explorative;Goal Oriented;0.2;0.03866882998568032
Explorative;Goal Oriented;0.3;0.052593034476372195
Explorative;Goal Oriented;0.4;0.07800793710829758
Explorative;Goal Oriented;0.5;0.10464838053286667
Explorative;Goal Oriented;0.6;0.12127990627690205
Explorative;Goal Oriented;0.7;0.13636132361626738
Explorative;Goal Oriented;0.8;0.17007613663681428
Explorative;Goal Oriented;0.9;0.21352120291225302
Explorative;Slice All;0.1;0.02103767845955371
Explorative;Slice All;0.2;0.03791822095548161
Explorative;Slice All;0.3;0.05076531004891696
Explorative;Slice All;0.4;0.0797395930629283
Explorative;Slice All;0.5;0.09918795074362864
Explorative;Slice All;0.6;0.11740966654526792
Explorative;Slice All;0.7;0.14619848235240707
Explorative;Slice All;0.8;0.17007613663681428
Explorative;Slice All;0.9;0.19703124843236572
Slice and Drill;Explorative;0.1;0.02135295269148339
Slice and Drill;Explorative;0.2;0.03662438909736009
Slice and Drill;Explorative;0.3;0.054711940943477075
Slice and Drill;Explorative;0.4;0.07428906251473427
Slice and Drill;Explorative;0.5;0.09574809355556352
Slice and Drill;Explorative;0.6;0.12010397759331172
Slice and Drill;Explorative;0.7;0.14873209800379095
Slice and Drill;Explorative;0.8;0.18185218738171277
Slice and Drill;Explorative;0.9;0.21397331215622936
Slice and Drill;Slice and Drill;0.1;0.021059186523184427
Slice and Drill;Slice and Drill;0.2;0.03862438086556952
Slice and Drill;Slice and Drill;0.3;0.058325648613293576
Slice and Drill;Slice and Drill;0.4;0.07866914740444861
Slice and Drill;Slice and Drill;0.5;0.10303037355524557
Slice and Drill;Slice and Drill;0.6;0.12507348089109485
Slice and Drill;Slice and Drill;0.7;0.15973595526369708
Slice and Drill;Slice and Drill;0.8;0.18403720644906305
Slice and Drill;Slice and Drill;0.9;0.21944416275376172
Slice and Drill;Goal Oriented;0.1;0.020663720009428677
Slice and Drill;Goal Oriented;0.2;0.03752716668992935
Slice and Drill;Goal Oriented;0.3;0.0566363660464845
Slice and Drill;Goal Oriented;0.4;0.07565784990875438
Slice and Drill;Goal Oriented;0.5;0.10098005581573612
Slice and Drill;Goal Oriented;0.6;0.1255045588576643
Slice and Drill;Goal Oriented;0.7;0.14955220191882806
Slice and Drill;Goal Oriented;0.8;0.17947639060457793
Slice and Drill;Goal Oriented;0.9;0.2256680932404867
Slice and Drill;Slice All;0.1;0.02145910479781414
Slice and Drill;Slice All;0.2;0.03909939692171155
Slice and Drill;Slice All;0.3;0.05639341053824345
Slice and Drill;Slice All;0.4;0.07856352213372425
Slice and Drill;Slice All;0.5;0.09861371046937983
Slice and Drill;Slice All;0.6;0.13054710264391678
Slice and Drill;Slice All;0.7;0.1459573075485156
Slice and Drill;Slice All;0.8;0.18411779122341587
Slice and Drill;Slice All;0.9;0.21355007350348296
Goal Oriented;Explorative;0.1;0.018560912321365943
Goal Oriented;Explorative;0.2;0.025924007585978626
Goal Oriented;Explorative;0.3;0.04242961435173165
Goal Oriented;Explorative;0.4;0.05856878851399686
Goal Oriented;Explorative;0.5;0.07603494303073742
Goal Oriented;Explorative;0.6;0.08735362144395173
Goal Oriented;Explorative;0.7;0.11499986779809693
Goal Oriented;Explorative;0.8;0.14385564441080775
Goal Oriented;Explorative;0.9;0.17939220227467742
Goal Oriented;Slice and Drill;0.1;0.015823059627543348
Goal Oriented;Slice and Drill;0.2;0.029554721509169272
Goal Oriented;Slice and Drill;0.3;0.04258741215255644
Goal Oriented;Slice and Drill;0.4;0.057328728132041144
Goal Oriented;Slice and Drill;0.5;0.07347561780176189
Goal Oriented;Slice and Drill;0.6;0.08605198978467767
Goal Oriented;Slice and Drill;0.7;0.1156078887714272
Goal Oriented;Slice and Drill;0.8;0.14626157618462787
Goal Oriented;Slice and Drill;0.9;0.18147423551769132
Goal Oriented;Goal Oriented;0.1;0.016662723631556554
Goal Oriented;Goal Oriented;0.2;0.028889114769882946
Goal Oriented;Goal Oriented;0.3;0.03949380186172043
Goal Oriented;Goal Oriented;0.4;0.05281957905547432
Goal Oriented;Goal Oriented;0.5;0.06806755020344259
Goal Oriented;Goal Oriented;0.6;0.09537282855313464
Goal Oriented;Goal Oriented;0.7;0.1131047031446682
Goal Oriented;Goal Oriented;0.8;0.13991010933430892
Goal Oriented;Goal Oriented;0.9;0.17478725867980138
Goal Oriented;Slice All;0.1;0.016830261305654407
Goal Oriented;Slice All;0.2;0.030859213885786017
Goal Oriented;Slice All;0.3;0.03776091047759274
Goal Oriented;Slice All;0.4;0.050935135506635545
Goal Oriented;Slice All;0.5;0.07272105750451528
Goal Oriented;Slice All;0.6;0.09753166389084753
Goal Oriented;Slice All;0.7;0.11554869352269366
Goal Oriented;Slice All;0.8;0.13544420819267033
Goal Oriented;Slice All;0.9;0.16666602458708574
Slice All;Explorative;0.1;0.048401556733744105
Slice All;Explorative;0.2;0.10114652533064201
