;qid;NoC;AggDepth;IterDistance;CpQ;IsRelax;FilterDepth;NoAgg;IterCommonMeasures;NoQ;IterCommonFilters;NoF;NoM;IVA;QF;IterRecall;ElapsedTime;ExecTime;RNI;CD;IterPrecision;IterCommonAgg;RQP;ConsTime;IterIdentity;IsRefine;salimLabel
244;dibstudent04--2016-09-25--21-46.log-41;2;0.0571428571428571;1;1;0.0;0.0428571428571429;2;1;42;0;1;1;0;0.0408697073728952;0.0588235294117647;1027.656;0.063;0.0272224512525863;10;1;2;0.4375;18.875;0;1;1
245;dibstudent04--2016-09-25--21-46.log-42;4;0.0571428571428571;1;2;0.0;0.0428571428571429;2;1;43;1;1;2;7.08692108713369e-05;0.0410844380747641;1;1046.625;0.094;0.0177594299837593;9;0.5;2;0.447916666666667;11.437;0;0;1
246;dibstudent04--2016-09-25--21-46.log-43;6;0.0571428571428571;1;1;0.0;0.0428571428571429;2;2;44;1;1;3;0;0.0415842463753186;1;1058.093;0.031;0.416834246082923;8;0.666666666666667;2;0.458333333333333;53.766;0;0;1
247;dibstudent04--2016-09-25--21-46.log-44;6;0.0571428571428571;0;1;0.0;0.0428571428571429;2;3;45;1;1;3;0;0.0404716293877991;1;1111.89;0.031;0.416834246082923;7;1;2;0.46875;54.078;1;0;1
248;dibstudent04--2016-09-25--21-46.log-48;71;0.0714285714285714;1;0;0.0;0.0428571428571429;3;1;49;1;1;2;0.00127244450728121;0.0396069695333491;1;1237.156;0.188;0.55879575894205;3;0.492957746478873;3;0.510416666666667;9.937;0;0;1
249;dibstudent04--2016-09-25--21-46.log-49;71;0.0714285714285714;0;0;0.0;0.0428571428571429;3;2;50;1;1;2;0;0.040091215533582;1;1247.156;0.063;0.55879575894205;2;1;3;0.520833333333333;2.062;1;0;1
250;dibstudent04--2016-09-25--21-46.log-5;206;0.0571428571428571;0;2;0.0;0;2;1;6;0;0;1;0;0.0794544130305237;1;75.515;0.187;0.269442652936132;4;1;2;0.0625;6.61;1;0;1
251;dibstudent04--2016-09-25--21-46.log-50;71;0.0714285714285714;0;0;0.0;0.0428571428571429;3;2;51;1;1;2;0;0.0408244946968181;1;1249.25;0.032;0.55879575894205;1;1;3;0.53125;2;1;0;1
252;dibstudent04--2016-09-25--21-46.log-51;71;0.0714285714285714;0;0;0.0;0.0428571428571429;3;2;52;1;1;2;0;0.0415568805807095;1;1251.297;0.047;0.55879575894205;0;1;3;0.541666666666667;174.328;1;0;1
253;dibstudent04--2016-09-25--21-46.log-52;120;0.1;2;3;0.0;0.0428571428571429;4;2;53;1;1;2;0.00422356750668732;0.0371628349212849;0;1426.156;0.531;0.429505836575045;3;0;3;0.552083333333333;1.953;0;1;1
254;dibstudent04--2016-09-25--21-46.log-53;62;0.1;1;1;0.0;0.0428571428571429;4;1;54;1;1;1;0;0.0378035573147433;0.516666666666667;1428.437;0.328;0.617548106894243;2;1;4;0.5625;1.047;0;0;1
255;dibstudent04--2016-09-25--21-46.log-56;68;0.0571428571428571;11;3;0.0;0.0285714285714286;2;0;57;0;2;2;0.00119524713492231;0.0396763247193944;0;1436.625;0.141;0.13951301513764;0;0;1;0.59375;5.453;0;0;0
256;dibstudent04--2016-09-25--21-46.log-57;10;0.0857142857142857;10;0;0.0;0.0428571428571429;3;0;58;0;1;1;0.000351419735732359;0.0402180093472201;0;1442.14;0.062;0.373058023494624;0;0;1;0.604166666666667;25.563;0;0;0
257;dibstudent04--2016-09-25--21-46.log-58;34;0.0571428571428571;9;0;0.0;0.0285714285714286;2;0;59;0;2;1;0;0.0401980195321496;0;1467.734;0.031;0.0317607775986311;1;0;1;0.614583333333333;41.922;0;0;0
258;dibstudent04--2016-09-25--21-46.log-6;206;0.0571428571428571;0;2;0.0;0;2;1;7;0;0;1;0;0.0852203554906258;1;82.14;0.015;0.269442652936132;3;1;2;0.0729166666666667;8.516;1;0;1
259;dibstudent04--2016-09-25--21-46.log-61;6;0.0285714285714286;0;0;0.0;0;2;1;62;0;0;1;0;0.0252493886186345;1;2455.505;0.015;0.1271222033372;0;1;2;0.645833333333333;14.594;1;0;1
260;dibstudent04--2016-09-25--21-46.log-62;102;0.0571428571428571;2;0;0.0;0;2;1;63;0;0;1;0.00292146416910122;0.0255037599829003;0;2470.224;0.125;0.145581444164387;0;0;1;0.65625;146.75;0;1;1
261;dibstudent04--2016-09-25--21-46.log-64;582;0.0571428571428571;3;0;1.0;0.0285714285714286;2;1;65;2;2;1;0;0.0244278618931367;0;2660.896;18.406;0.0473431367084156;0;0;2;0.677083333333333;15.328;0;0;0
262;dibstudent04--2016-09-25--21-46.log-65;310;0.0428571428571429;3;0;1.0;0;1;1;66;0;0;1;0.0103378130523227;0.0244800947157119;0;2696.068;19.844;0.0119701053390345;1;0;1;0.6875;3.187;0;0;0
263;dibstudent04--2016-09-25--21-46.log-67;6;0.0142857142857143;4;1;0.0;0;1;1;68;0;0;1;0;0.0251321934898009;0;2705.693;0.047;0.0595801115946006;0;0;0;0.708333333333333;75.937;0;0;0
264;dibstudent04--2016-09-25--21-46.log-7;38;0.0571428571428571;1;1;0.0;0.0142857142857143;2;1;8;0;1;1;0;0.0881698150638129;0.184466019417476;90.734;0.078;0.398672964056265;2;1;2;0.0833333333333333;4.406;0;1;1
265;dibstudent04--2016-09-25--21-46.log-70;259;0.0714285714285714;1;2;0.0;0.0142857142857143;2;1;71;0;1;1;0;0.0245857730095999;0.158603796693203;2887.849;0.25;0.0554067866341398;6;1;2;0.739583333333333;9.797;0;1;1
266;dibstudent04--2016-09-25--21-46.log-71;259;0.0714285714285714;0;2;0.0;0.0142857142857143;2;1;72;1;1;1;0;0.0248456121268672;1;2897.896;0.25;0.0554067866341398;5;1;2;0.75;53.484;1;0;1
267;dibstudent04--2016-09-25--21-46.log-72;1;0.0714285714285714;1;2;0.0;0.0714285714285714;2;1;73;1;2;1;0;0.0247340580525284;0.00386100386100386;2951.396;0.016;0;4;1;2;0.760416666666667;12.594;0;1;1
268;dibstudent04--2016-09-25--21-46.log-73;2;0.0714285714285714;1;1;0.0;0.0714285714285714;2;1;74;2;2;2;3.21822804363917e-05;0.0249659501551431;1;2964.037;0.047;0.84890586650817;3;0.5;2;0.770833333333333;77.015;0;0;1
269;dibstudent04--2016-09-25--21-46.log-74;2;0.0714285714285714;0;1;0.0;0.0714285714285714;2;2;75;2;2;2;0;0.0246620071914413;1;3041.115;0.063;0.84890586650817;2;1;2;0.78125;7.031;1;0;1
270;dibstudent04--2016-09-25--21-46.log-75;518;0.0714285714285714;1;2;1.0;0.0142857142857143;2;2;76;1;1;2;0.00823465577223836;0.0247670027918278;1;3068.599;20.453;0.132172012802401;1;0.00386100386100386;2;0.791666666666667;146.797;0;0;1
271;dibstudent04--2016-09-25--21-46.log-76;2;0.0714285714285714;1;0;0.0;0.0714285714285714;2;2;77;1;2;2;0;0.0239471644691256;0.00386100386100386;3215.412;0.016;1;0;1;2;0.802083333333333;11.593;0;1;1
272;dibstudent04--2016-09-25--21-46.log-77;2;0.128571428571429;4;0;0.0;0.0714285714285714;3;2;78;2;2;2;6.38304662815562e-05;0.024170083014939;0;3227.13;0.125;1;0;0;2;0.8125;5;0;1;1
273;dibstudent04--2016-09-25--21-46.log-78;2;0.0714285714285714;4;0;1.0;0.0714285714285714;2;2;79;2;2;2;0;0.0244419651835035;0;3232.146;0.016;1;0;0;2;0.822916666666667;239.656;0;0;1
274;dibstudent04--2016-09-25--21-46.log-79;6;0.0142857142857143;7;1;0.0;0;1;1;80;0;0;1;0;0.0230426825369302;0;3471.818;0.016;0.0595801115946006;0;0;1;0.833333333333333;149.656;0;0;0
275;dibstudent04--2016-09-25--21-46.log-8;38;0.0571428571428571;0;1;0.0;0.0142857142857143;2;1;9;1;1;1;0;0.0945815292782378;1;95.156;0.016;0.398672964056265;1;1;2;0.09375;36.484;1;0;1
276;dibstudent04--2016-09-25--21-46.log-80;201;0.0571428571428571;3;0;0.0;0;2;1;81;0;0;1;0.00637407242975836;0.0223654222840232;0;3621.662;0.188;0.13888767307758;1;0;1;0.84375;2.422;0;1;0
277;dibstudent04--2016-09-25--21-46.log-81;201;0.0571428571428571;0;0;0.0;0;2;1;82;0;0;1;0;0.0226250461468167;1;3624.302;0.218;0.13888767307758;0;1;2;0.854166666666667;29.407;1;0;1
278;dibstudent04--2016-09-25--21-46.log-83;1;0.0142857142857143;1;0;0.0;0.0142857142857143;1;1;84;0;1;1;0;0.0229436356812867;0.166666666666667;3661.146;0.016;0;0;1;1;0.875;9.109;0;1;1
279;dibstudent04--2016-09-25--21-46.log-85;259;0.0428571428571429;0;1;0.0;0.0142857142857143;2;1;86;1;1;1;0;0.0224012703083144;1;3839.068;0.016;0.0554067866341398;3;1;2;0.895833333333333;0.75;1;0;1
280;dibstudent04--2016-09-25--21-46.log-86;259;0.0428571428571429;0;1;0.0;0.0142857142857143;2;1;87;1;1;1;0;0.0226572294531482;1;3839.834;0.016;0.0554067866341398;2;1;2;0.90625;10.125;1;0;1
281;dibstudent04--2016-09-25--21-46.log-87;1;0.0428571428571429;1;1;0.0;0.0428571428571429;2;1;88;1;2;1;0;0.0228570181824982;0.00386100386100386;3850.021;0.062;0;1;1;2;0.916666666666667;19.297;0;1;1
282;dibstudent04--2016-09-25--21-46.log-88;2;0.0428571428571429;1;0;0.0;0.0428571428571429;2;1;89;2;2;2;3.14524753098069e-05;0.0230012852291174;1;3869.349;0.031;1;0;0.5;2;0.927083333333333;114.969;0;0;1
283;dibstudent04--2016-09-25--21-46.log-9;1;0.0571428571428571;1;0;0.0;0.0571428571428571;2;1;10;1;2;1;0;0.075919767989189;0.0263157894736842;131.718;0.078;0;0;1;2;0.104166666666667;15.657;0;1;1
284;dibstudent04--2016-09-25--21-46.log-90;2;0.1;0;4;0.0;0.0428571428571429;3;2;91;2;2;2;0;0.0222395033210177;1;4091.818;0.031;1;4;1;3;0.947916666666667;7.328;1;0;1
285;dibstudent04--2016-09-25--21-46.log-91;2;0.1;1;1;0.0;0.0714285714285714;3;2;92;2;3;2;0;0.0224433543154301;1;4099.209;0.063;1;3;1;3;0.958333333333333;3.14;0;1;1
286;dibstudent04--2016-09-25--21-46.log-92;2;0.1;0;1;0.0;0.0714285714285714;3;2;93;3;3;2;0;0.0226698501961673;1;4102.365;0.016;1;2;1;3;0.96875;3.422;1;0;1
287;dibstudent04--2016-09-25--21-46.log-93;2;0.1;0;1;0.0;0.0714285714285714;3;2;94;3;3;2;0;0.0228943416391082;1;4105.818;0.031;1;1;1;3;0.979166666666667;8.641;1;0;1
288;dibstudent04--2016-09-25--21-46.log-94;2;0.1;1;0;0.0;0.1;3;2;95;3;4;2;0;0.0230888675931217;1;4114.537;0.078;1;0;1;3;0.989583333333333;9.687;0;1;1
289;dibstudent05--2016-09-26--08-16.log-0;22;0.0759493670886076;0;2;0.0;0.0253164556962025;3;0;1;0;1;1;0.00062867920214894;1;1;0.328;0.328;0.0976029733159819;1;0.5;0;0.0555555555555556;6.969;0;0;1
290;dibstudent05--2016-09-26--08-16.log-1;2;0.0759493670886076;1;0;0.0;0.0632911392405063;3;1;2;1;2;1;0;0.273485573635991;0.0909090909090909;7.313;0.016;0.0779897545675743;0;1;3;0.111111111111111;19.546;0;1;1
291;dibstudent05--2016-09-26--08-16.log-10;2;0.113924050632911;0;2;0.0;0.0759493670886076;5;1;11;3;3;1;0;0.107186358099878;1;102.625;0.141;0.133237954916454;7;1;5;0.611111111111111;3.641;1;0;1
292;dibstudent05--2016-09-26--08-16.log-11;2;0.113924050632911;0;2;0.0;0.0759493670886076;5;1;12;3;3;1;0;0.112808460634548;1;106.375;0.109;0.133237954916454;6;1;5;0.666666666666667;4.016;1;0;1
293;dibstudent05--2016-09-26--08-16.log-12;2;0.113924050632911;0;2;0.0;0.0759493670886076;5;1;13;3;3;1;0;0.11774722388276;1;110.406;0.015;0.133237954916454;5;1;5;0.722222222222222;4.063;1;0;1
294;dibstudent05--2016-09-26--08-16.log-13;2;0.113924050632911;0;2;0.0;0.0759493670886076;5;1;14;3;3;1;0;0.122120358336023;1;114.641;0.172;0.133237954916454;4;1;5;0.777777777777778;5.218;1;0;1
295;dibstudent05--2016-09-26--08-16.log-14;2;0.113924050632911;0;2;0.0;0.0759493670886076;5;1;15;3;3;1;0;0.125130344108446;1;119.875;0.016;0.133237954916454;3;1;5;0.833333333333333;7.547;1;0;1
296;dibstudent05--2016-09-26--08-16.log-15;2;0.113924050632911;0;2;0.0;0.0759493670886076;5;1;16;3;3;1;5.71428571428571e-05;0.125321135409487;0;127.672;0.25;0.133237954916454;2;0;5;0.888888888888889;2.906;1;0;1
297;dibstudent05--2016-09-26--08-16.log-16;3;0.126582278481013;1;0;0.0;0.0759493670886076;6;1;17;3;3;1;8.57069394051938e-05;0.130003211844057;0;130.766;0.188;0.128140431553546;1;0;5;0.944444444444444;9.843;0;1;1
298;dibstudent05--2016-09-26--08-16.log-17;3;0.126582278481013;0;0;0.0;0.0759493670886076;6;1;18;3;3;1;0;0.127858162678202;1;140.781;0.172;0.128140431553546;0;1;6;1;0;1;0;1
299;dibstudent05--2016-09-26--08-16.log-2;2;0.10126582278481;2;1;0.0;0.0632911392405063;4;1;3;2;2;1;5.7149388501543e-05;0.110599078341014;0;27.125;0.266;0.0779897545675743;3;0;3;0.166666666666667;4.047;0;1;1
300;dibstudent05--2016-09-26--08-16.log-3;2;0.10126582278481;0;1;0.0;0.0632911392405063;4;1;4;2;2;1;0;0.127873149835363;1;31.281;0.109;0.0779897545675743;2;1;4;0.222222222222222;5.719;1;0;1
301;dibstudent05--2016-09-26--08-16.log-4;2;0.10126582278481;0;1;0.0;0.0632911392405063;4;1;5;2;2;1;0;0.135076723578993;1;37.016;0.016;0.0779897545675743;1;1;4;0.277777777777778;2.968;1;0;1
302;dibstudent05--2016-09-26--08-16.log-5;2;0.10126582278481;0;1;0.0;0.0632911392405063;4;1;6;2;2;1;0;0.15;1;40;0.016;0.0779897545675743;0;1;4;0.333333333333333;2.203;1;0;1
303;dibstudent05--2016-09-26--08-16.log-6;2;0.0759493670886076;2;0;1.0;0.0632911392405063;3;1;7;2;2;1;0;0.165191740412979;1;42.375;0.172;0.0779897545675743;0;1;3;0.388888888888889;3.266;0;0;1
304;dibstudent05--2016-09-26--08-16.log-7;2;0.10126582278481;2;1;0.0;0.0632911392405063;4;1;8;2;2;1;0;0.174683931261873;1;45.797;0.156;0.0779897545675743;10;1;3;0.444444444444444;27.687;0;1;1
305;dibstudent05--2016-09-26--08-16.log-8;2;0.10126582278481;1;7;0.0;0.0759493670886076;4;1;9;2;3;1;5.71461226355792e-05;0.1221117186546;0;73.703;0.219;0.133237954916454;9;0;4;0.5;8.531;0;1;1
306;dibstudent05--2016-09-26--08-16.log-9;2;0.113924050632911;1;2;0.0;0.0759493670886076;5;1;10;3;3;1;0;0.121326830215234;1;82.422;0.188;0.133237954916454;8;1;4;0.555555555555556;20.062;0;1;1
307;dibstudent06--2016-09-25--22-29.log-10;68;0.0632911392405063;2;0;0.0;0;2;1;11;0;0;1;0.00166826132823042;0.0275354518943139;0;399.485;0.25;0.284317364712742;0;0;1;0.916666666666667;64.14;0;1;0
308;dibstudent06--2016-09-25--22-29.log-9;4;0.0379746835443038;2;0;0.0;0;2;1;10;0;0;1;9.8297004398791e-05;0.0256914203501741;0;389.235;0.188;0.563524608896845;0;0;1;0.833333333333333;10;0;0;0
309;dibstudent06_08--2016-09-22--10-45.log-10;68;0.0714285714285714;0;1;0.0;0;3;1;11;0;0;1;0;0.10991426687184;1;100.078;0.156;0.185962311044532;3;1;3;0.785714285714286;5.969;1;0;1
310;dibstudent06_08--2016-09-22--10-45.log-11;68;0.0714285714285714;0;1;0.0;0;3;1;12;0;0;1;0;0.11314030340458;1;106.063;0.016;0.185962311044532;2;1;3;0.857142857142857;2.187;1;0;1
311;dibstudent06_08--2016-09-22--10-45.log-12;68;0.0714285714285714;0;1;0.0;0;3;1;13;0;0;1;0;0.120074631001422;1;108.266;0.016;0.185962311044532;1;1;3;0.928571428571429;28.531;1;0;1
312;dibstudent06_08--2016-09-22--10-45.log-13;4;0.0714285714285714;1;0;0.0;0.0428571428571429;3;1;14;0;1;1;0;0.102084715730526;0.0588235294117647;137.141;0.344;0.297018032441934;0;1;3;1;0;0;1;1
313;dibstudent06_08--2016-09-22--10-45.log-5;4;0.0285714285714286;1;0;0.0;0;2;1;6;0;0;1;0.000114226968987378;0.200206880443125;0;29.969;0.078;0.256519789019576;0;0;1;0.428571428571429;30.828;0;1;1
314;dibstudent06_08--2016-09-22--10-45.log-6;1113;0.0857142857142857;4;5;0.0;0;3;1;7;0;0;1;0.0308045722509756;0.114227900980728;0;61.281;0.484;0.168111808377284;0;0;2;0.5;4.188;0;1;1
315;dibstudent06_08--2016-09-22--10-45.log-7;4;0.0285714285714286;4;0;1.0;0;2;1;8;0;0;1;0;0.12216724696109;0;65.484;0.015;0.256519789019576;0;0;2;0.571428571428571;2.985;0;0;1
316;dibstudent06_08--2016-09-22--10-45.log-8;68;0.0714285714285714;3;1;0.0;0;3;1;9;0;0;1;0.00187850493107544;0.130730346871187;0;68.844;0.375;0.185962311044532;5;0;2;0.642857142857143;23.969;0;1;1
317;dibstudent06_08--2016-09-22--10-45.log-9;68;0.0714285714285714;0;1;0.0;0;3;1;10;0;0;1;0;0.107707552453578;1;92.844;0.031;0.185962311044532;4;1;3;0.714285714285714;7.078;1;0;1
318;dibstudent07--2016-09-19--21-11.log-0;10;0.0428571428571429;0;0;0.0;0;2;0;1;0;0;1;0;1;1;0.16;0.16;0.37357824159479;10;0.5;0;0.0188679245283019;23.592;0;0;1
319;dibstudent07--2016-09-19--21-11.log-1;10;0.0428571428571429;0;0;0.0;0;2;1;2;0;0;1;0;0.0837556011558273;1;23.879;0.127;0.37357824159479;9;1;2;0.0377358490566038;10.981;0;0;1
320;dibstudent07--2016-09-19--21-11.log-10;10;0.0428571428571429;0;0;0.0;0;2;1;11;0;0;1;0;0.126265524920223;1;87.118;0.015;0.37357824159479;0;1;2;0.207547169811321;5.134;0;0;1
321;dibstudent07--2016-09-19--21-11.log-13;10;0.0428571428571429;0;0;0.0;0;2;1;14;0;0;1;0;0.11805877640511;1;118.585;0.026;0.37357824159479;0;1;2;0.264150943396226;74.795;1;0;1
322;dibstudent07--2016-09-19--21-11.log-14;10;0.0428571428571429;2;0;0.0;0;2;0;15;0;0;1;0.00024510404666781;0.0774721358551374;0;193.618;0.238;0;0;0;2;0.283018867924528;4.111;0;0;0
323;dibstudent07--2016-09-19--21-11.log-15;10;0.0428571428571429;2;0;0.0;0;2;0;16;0;0;1;0;0.0809110585189231;0;197.748;0.019;0.37357824159479;0;0;2;0.30188679245283;3.07;0;0;0
324;dibstudent07--2016-09-19--21-11.log-19;4;0.0428571428571429;1;0;0.0;0;2;1;20;0;0;1;0;0.0897823227584721;0.5;222.761;0.058;0.50058810616688;0;1;2;0.377358490566038;2.015;0;0;0
325;dibstudent07--2016-09-19--21-11.log-2;10;0.0428571428571429;0;0;0.0;0;2;1;3;0;0;1;0;0.0859524969200355;1;34.903;0.043;0.37357824159479;8;1;2;0.0566037735849057;1.719;1;0;1
326;dibstudent07--2016-09-19--21-11.log-20;10;0.0428571428571429;2;0;0.0;0;2;0;21;0;0;1;0;0.0934176167831421;0;224.797;0.021;0.37357824159479;0;0;2;0.39622641509434;36.049;0;0;0
327;dibstudent07--2016-09-19--21-11.log-21;2;0.0142857142857143;4;2;0.0;0;1;0;22;0;0;1;4.90087970790757e-05;0.0843215564226196;0;260.906;0.06;0.00928394541917288;1;0;1;0.415094339622642;8.848;0;0;0
328;dibstudent07--2016-09-19--21-11.log-22;4;0.0142857142857143;1;2;0.0;0;1;1;23;0;0;2;0;0.0852420131939812;1;269.82;0.066;0.400170738120957;0;0.5;1;0.433962264150943;144.076;0;0;1
329;dibstudent07--2016-09-19--21-11.log-23;68;0.0571428571428571;3;3;0.0;0;2;2;24;0;0;2;0.000832455990010528;0.057924702713531;0;414.331;0.435;0.131371612616595;6;0;1;0.452830188679245;4.709;0;1;1
330;dibstudent07--2016-09-19--21-11.log-24;68;0.0571428571428571;0;3;0.0;0;2;2;25;0;0;2;0;0.0596482186655978;1;419.124;0.084;0.131371612616595;5;1;2;0.471698113207547;31.197;1;0;1
331;dibstudent07--2016-09-19--21-11.log-25;68;0.0571428571428571;0;3;0.0;0;2;2;26;0;0;2;0;0.0577282597594064;1;450.386;0.065;0.131371612616595;4;1;2;0.490566037735849;2.977;1;0;1
332;dibstudent07--2016-09-19--21-11.log-26;68;0.0571428571428571;0;3;0.0;0;2;2;27;0;0;2;0;0.059546257517715;1;453.429;0.066;0.131371612616595;3;1;2;0.509433962264151;57.806;1;0;1
333;dibstudent07--2016-09-19--21-11.log-27;4;0.0571428571428571;1;0;0.0;0.0428571428571429;2;2;28;0;1;2;0;0.0547652623940634;0.0588235294117647;511.273;0.038;0.403469804221413;2;1;2;0.528301886792453;33.361;0;1;1
334;dibstudent07--2016-09-19--21-11.log-28;4;0.0571428571428571;0;0;0.0;0.0428571428571429;2;2;29;1;1;2;0;0.0532423684408615;1;544.679;0.045;0.403469804221413;1;1;2;0.547169811320755;3.462;1;0;1
335;dibstudent07--2016-09-19--21-11.log-29;196;0.0571428571428571;0;0;0.0;0.0428571428571429;2;2;30;1;1;2;0.00467893261849641;0.0526053685532121;1;570.284;22.143;0.134916710616772;0;0.0204081632653061;2;0.566037735849057;90.738;1;0;1
336;dibstudent07--2016-09-19--21-11.log-3;10;0.0428571428571429;0;0;0.0;0;2;1;4;0;0;1;0;0.109155410015009;1;36.645;0.023;0.37357824159479;7;1;2;0.0754716981132075;10.37;0;0;1
337;dibstudent07--2016-09-19--21-11.log-30;36;0.0571428571428571;8;6;0.0;0.5;2;2;31;1;9;2;0;0.046883176199075;0.183673469387755;661.218;0.196;0.247993167546137;9;1;2;0.584905660377358;118.149;0;1;1
338;dibstudent07--2016-09-19--21-11.log-31;54;0.0571428571428571;1;3;0.0;0.5;2;2;32;9;9;3;0.000438457603585609;0.0410345318408732;1;779.831;0.464;0.649999604856407;8;0.666666666666667;2;0.60377358490566;14.997;0;0;1
339;dibstudent07--2016-09-19--21-11.log-32;54;0.0571428571428571;0;3;0.0;0.5;2;3;33;9;9;3;0;0.0415153348840779;1;794.887;0.059;0.649999604856407;7;1;2;0.622641509433962;11.13;1;0;1
340;dibstudent07--2016-09-19--21-11.log-33;36;0.0571428571428571;1;4;0.0;0.5;2;2;34;9;9;2;0;0.0421799595568623;0.666666666666667;806.07;0.053;0.247993167546137;6;1;2;0.641509433962264;7.345;0;0;1
341;dibstudent07--2016-09-19--21-11.log-34;54;0.0571428571428571;1;2;0.0;0.5;2;2;35;9;9;3;0;0.0430065775488463;1;813.829;0.414;0.649999604856407;5;0.666666666666667;2;0.660377358490566;3.686;0;0;1
342;dibstudent07--2016-09-19--21-11.log-36;36;0.0571428571428571;0;3;0.0;0.5;2;2;37;9;9;2;0;0.0448530517046584;1;824.916;0.037;0.247993167546137;3;1;2;0.69811320754717;5.802;1;0;1
343;dibstudent07--2016-09-19--21-11.log-4;10;0.0428571428571429;0;0;0.0;0;2;1;5;0;0;1;0;0.106299296298659;1;47.037;0.022;0.37357824159479;6;1;2;0.0943396226415094;3.593;1;0;1
344;dibstudent07--2016-09-19--21-11.log-40;12;0.0571428571428571;7;0;1.0;0.1;2;3;41;2;2;3;0;0.0439376728036522;0.222222222222222;933.14;0.085;0.573433740052944;0;1;2;0.773584905660377;60.747;0;0;1
345;dibstudent07--2016-09-19--21-11.log-41;51;0.0857142857142857;2;3;0.0;0.1;3;3;42;2;2;3;0.00124075515764889;0.0422291777476364;0;994.573;0.686;0.451197836284382;7;0;2;0.792452830188679;251.025;0;1;1
346;dibstudent07--2016-09-19--21-11.log-42;51;0.0857142857142857;0;3;0.0;0.1;3;3;43;2;2;3;0;0.0345148654722918;1;1245.84;0.242;0.451197836284382;6;1;3;0.811320754716981;4.018;1;0;1
347;dibstudent07--2016-09-19--21-11.log-43;51;0.0857142857142857;0;3;0.0;0.1;3;3;44;2;2;3;0;0.0351972968476021;1;1250.096;0.238;0.451197836284382;5;1;3;0.830188679245283;8.85;1;0;1
348;dibstudent07--2016-09-19--21-11.log-44;51;0.0857142857142857;0;3;0.0;0.1;3;3;45;2;2;3;0;0.0357379692097541;1;1259.165;0.219;0.451197836284382;4;1;3;0.849056603773585;6.818;1;0;1
349;dibstudent07--2016-09-19--21-11.log-45;51;0.1;1;1;0.0;0.1;3;3;46;2;2;3;0;0.0363285713947249;1;1266.221;0.238;0.451197836284382;3;1;2;0.867924528301887;13.27;0;1;1
350;dibstudent07--2016-09-19--21-11.log-46;51;0.1;0;1;0.0;0.1;3;3;47;2;2;3;0;0.0367270996765671;1;1279.709;0.218;0.451197836284382;2;1;3;0.886792452830189;12.442;1;0;1
351;dibstudent07--2016-09-19--21-11.log-47;51;0.1;0;1;0.0;0.1;3;3;48;2;2;3;0;0.0371402042711235;1;1292.4;0.249;0.451197836284382;1;1;3;0.905660377358491;6.36;1;0;1
352;dibstudent07--2016-09-19--21-11.log-49;28;0.0428571428571429;5;0;1.0;0;2;3;50;0;0;3;0.000389105058365759;0.0382818493502039;0;1306.102;0.202;0.443285426050428;0;0;2;0.943396226415094;10.681;0;0;0
353;dibstudent07--2016-09-19--21-11.log-5;10;0.0428571428571429;0;0;0.0;0;2;1;6;0;0;1;0;0.118310525693103;1;50.714;0.084;0.37357824159479;5;1;2;0.113207547169811;1.88;0;0;1
354;dibstudent07--2016-09-19--21-11.log-6;10;0.0428571428571429;0;0;0.0;0;2;1;7;0;0;1;0;0.13305455236647;1;52.61;0.016;0.37357824159479;4;1;2;0.132075471698113;6.216;0;0;1
355;dibstudent07--2016-09-19--21-11.log-7;10;0.0428571428571429;0;0;0.0;0;2;1;8;0;0;1;0;0.135957309404847;1;58.842;0.016;0.37357824159479;3;1;2;0.150943396226415;21.659;1;0;1
356;dibstudent07--2016-09-19--21-11.log-8;10;0.0428571428571429;0;0;0.0;0;2;1;9;0;0;1;0;0.111738779564219;1;80.545;0.044;0.37357824159479;2;1;2;0.169811320754717;3.149;0;0;1
357;dibstudent07--2016-09-19--21-11.log-9;10;0.0428571428571429;0;0;0.0;0;2;1;10;0;0;1;0;0.119440064975395;1;83.724;0.03;0.37357824159479;1;1;2;0.188679245283019;3.379;1;0;1
358;dibstudent07--2016-09-24--22-42.log-14;18;0.0350877192982456;0;1;0.0;0;2;1;15;0;0;1;0;0.0332594235033259;1;451;0.079;0.0164584179397251;2;1;2;0.319148936170213;1.375;1;0;1
359;dibstudent07--2016-09-24--22-42.log-15;18;0.0350877192982456;0;1;0.0;0;2;1;16;0;0;1;0;0.035361616733117;1;452.468;0.093;0.0164584179397251;1;1;2;0.340425531914894;34.485;1;0;1
360;dibstudent07--2016-09-24--22-42.log-18;5;0.0175438596491228;0;0;0.0;0;1;1;19;0;0;1;0;0.0363256769003109;1;523.046;0.015;0.0322599958495339;0;1;1;0.404255319148936;7.657;1;0;1
361;dibstudent07--2016-09-24--22-42.log-19;4;0.0175438596491228;4;0;0.0;0.0701754385964912;1;1;20;0;4;1;0;0.0376847968224179;0.8;530.718;0.015;0.0405865912423413;1;1;1;0.425531914893617;34.141;0;1;1
362;dibstudent07--2016-09-24--22-42.log-20;4;0.0175438596491228;0;0;0.0;0.0701754385964912;1;1;21;4;4;1;0;0.037176366452755;1;564.875;0.016;0.0405865912423413;0;1;1;0.446808510638298;51.484;1;0;1
363;dibstudent07--2016-09-24--22-42.log-21;5;0.0175438596491228;6;7;0.0;0;1;1;22;0;0;1;9.54726852647458e-05;0.0356907622573434;0;616.406;0.047;0.020856074399933;10;0;0;0.468085106382979;67.812;0;0;0
