qid;Metric - Aggregation Depth;Metric - Click Depth;Metric - Click Per Query.;Metric - Consideration time;Metric - Elapsed time;Metric - Execution time;Metric - Filter Depth;Metric - Increase in View Area;Metric - Is Refine;Metric - Is Relax;Metric - Iterative Common Aggregations;Metric - Iterative Common Filters;Metric - Iterative Common Measures;Metric - Iterative Distance;Metric - Iterative Identity;Metric - Iterative Precision;Metric - Iterative Recall;Metric - Number of aggregations;Metric - Number of Filters;Metric - Number of measures;Metric - Query frequency;Metric - Relative Query Position (RQP)...;Metric - Relevant New Information;Metric Number of queries...;Nb of cells;label
dibstudent10--2016-09-27--03-32.log-5;0.0571428571428571;0;0;53.125;74;0.047;0.0285714285714286;0;0;0.0;4;2;1;0;1;1;1;4;2;1;0.0810810810810811;0.3;0.0324211129105036;6;64;1
dibstudent10--2016-09-27--03-32.log-9;0.0428571428571429;3;1;83.094;295.484;0.25;0.0142857142857143;0;1;0.0;3;0;1;1;0;1;0.5;3;1;1;0.0338427799813188;0.5;0.00449756267329859;10;16;1
dibstudent10--2016-09-27--04-14.log-0;0.0428571428571429;5;6;416.89;0.079;0.079;0.0714285714285714;0;0;0.0;0;0;0;0;0;0.5;1;3;5;1;1;0.0344827586206897;0.0115040898945684;1;48;1
dibstudent10--2016-09-27--04-14.log-1;0.0428571428571429;4;6;5.828;417.032;0.063;0.0714285714285714;0;0;0.0;3;5;1;0;1;1;1;3;5;1;0.00479579504690288;0.0689655172413793;0.0115040898945684;2;48;1
dibstudent10--2016-09-27--04-14.log-10;0.0571428571428571;6;3;2.547;774.679;0.547;0.0571428571428571;0.00193735873425896;1;0.0;3;4;1;1;0;0;0;4;4;1;0.014199429699269;0.379310344827586;0.0504375104788517;11;138;1
dibstudent10--2016-09-27--04-14.log-11;0.0571428571428571;5;3;7.266;777.273;0.047;0.0571428571428571;0;0;0.0;4;4;1;0;1;1;1;4;4;1;0.0154385910741786;0.413793103448276;0.0504375104788517;12;138;1
dibstudent10--2016-09-27--04-14.log-13;0.0428571428571429;3;3;72.063;1107.085;0.031;0.0714285714285714;0;1;0.0;3;4;1;1;0;1;0.625;3;5;1;0.0126458221365117;0.482758620689655;0.00477686965304502;14;15;1
dibstudent10--2016-09-27--04-14.log-15;0.0571428571428571;1;3;9.64;1182.82;0.281;0.0714285714285714;0;0;0.0;4;5;1;0;1;1;1;4;5;1;0.0135269948090157;0.551724137931034;0.0316324168845562;16;89;1
dibstudent10--2016-09-27--04-14.log-16;0.0428571428571429;0;1;288.422;1192.507;0.047;0.0714285714285714;0;0;1.0;3;5;1;1;0;0;0;3;5;1;0.0142556815180121;0.586206896551724;0.00477686965304502;17;15;1
dibstudent10--2016-09-27--04-14.log-17;0.0714285714285714;0;1;15.266;1481.335;0.406;0.0714285714285714;0.000631348560525282;1;0.0;3;5;1;2;0;0;0;4;5;1;0.0121512014500434;0.620689655172414;0.191288382043558;18;45;1
dibstudent10--2016-09-27--04-14.log-18;0.0428571428571429;1;1;2.063;1496.632;0.031;0.0714285714285714;0;0;1.0;3;5;1;2;0;0;0;3;5;1;0.0126951715585394;0.655172413793103;0.00477686965304502;19;15;1
dibstudent10--2016-09-27--04-14.log-19;0.0571428571428571;0;2;10.954;1498.96;0.265;0.0714285714285714;0.000420721958881441;1;0.0;3;5;1;1;0;0;0;4;5;1;0.0133425841917062;0.689655172413793;0.207826965011088;20;30;1
dibstudent10--2016-09-27--04-14.log-2;0.0428571428571429;3;6;4.563;422.922;0.062;0.0714285714285714;0;0;0.0;3;5;1;0;1;1;1;3;5;1;0.00709350660405465;0.103448275862069;0.0115040898945684;3;48;1
dibstudent10--2016-09-27--04-14.log-20;0.0571428571428571;0;0;14.453;1510.492;0.578;0.114285714285714;0;1;0.0;4;5;1;3;0;1;1;4;8;1;0.0139027548639781;0.724137931034483;0.207826965011088;21;30;1
dibstudent10--2016-09-27--04-14.log-23;0.0714285714285714;3;0;182.272;1560.21;0.421;0.157142857142857;0;1;0.0;4;5;1;3;0;1;0.666666666666667;4;8;1;0.01538254465745;0.827586206896552;0.0948798803285559;24;30;1
dibstudent10--2016-09-27--04-14.log-24;0.0714285714285714;2;0;1.75;1743.091;0.609;0.157142857142857;0;0;0.0;4;8;1;0;1;1;1;4;8;1;0.0143423378354888;0.862068965517241;0.0948798803285559;25;30;1
dibstudent10--2016-09-27--04-14.log-25;0.0714285714285714;1;0;2.64;1744.904;0.063;0.157142857142857;0;0;0.0;4;8;1;0;1;1;1;4;8;1;0.0149005332098499;0.896551724137931;0.0948798803285559;26;30;1
dibstudent10--2016-09-27--04-14.log-26;0.0714285714285714;0;0;1.938;1747.81;0.266;0.157142857142857;0;0;0.0;4;8;1;0;1;1;1;4;8;1;0.0154479033762251;0.931034482758621;0.0948798803285559;27;30;1
dibstudent10--2016-09-27--04-14.log-28;0.0571428571428571;0;0;0;1762.225;0.495;0.142857142857143;0.000630287411059443;0;1.0;3;7;1;2;0;0;0;3;7;1;0.0164564683851381;1;0.373556408375573;29;45;0
dibstudent10--2016-09-27--04-14.log-3;0.0428571428571429;2;6;5.36;427.547;0.062;0.0714285714285714;0;0;0.0;3;5;1;0;1;1;1;3;5;1;0.00935569656669325;0.137931034482759;0.0115040898945684;4;48;1
dibstudent10--2016-09-27--04-14.log-5;0.0428571428571429;0;6;6.126;578.788;0.047;0.0571428571428571;0;0;0.0;3;4;1;0;1;1;1;3;4;1;0.0103664899756042;0.206896551724138;0.00623169411684554;6;24;1
dibstudent10--2016-09-27--04-14.log-6;0.0428571428571429;2;1;15.766;584.976;0.062;0.0571428571428571;0;0;0.0;3;3;1;2;0;0;0;3;4;1;0.0119663028910588;0.241379310344828;0.0196236067259489;7;24;1
dibstudent10--2016-09-27--04-14.log-7;0.0571428571428571;1;1;18.047;600.976;0.234;0.0571428571428571;0;1;0.0;3;4;1;1;0;0;0;4;4;1;0.0133116796677405;0.275862068965517;0.060480152393348;8;132;1
dibstudent10--2016-09-27--04-14.log-8;0.0428571428571429;0;0;140.563;619.054;0.031;0.0571428571428571;0;0;1.0;3;4;1;1;0;0;0;3;4;1;0.014538311682018;0.310344827586207;0.0196236067259489;9;24;1
dibstudent10--2016-09-27--04-14.log-9;0.0428571428571429;7;6;14.468;759.664;0.047;0.0571428571428571;0;0;0.0;3;3;1;2;0;0;0;3;4;1;0.0131637144842983;0.344827586206897;0.00623169411684554;10;24;1
dibstudent12--2016-09-26--07-28.log-10;0.0886075949367089;9;1;4.297;420.531;0.156;0.0886075949367089;0;0;0.0;4;4;1;0;1;1;1;4;4;1;0.026157405756056;0.55;0.110005223301835;11;10;1
dibstudent12--2016-09-26--07-28.log-11;0.0886075949367089;8;1;1.984;424.844;0.016;0.0886075949367089;0;0;0.0;4;4;1;0;1;1;1;4;4;1;0.0282456619370875;0.6;0.110005223301835;12;10;1
dibstudent12--2016-09-26--07-28.log-12;0.10126582278481;7;7;27.656;427.109;0.281;0.0886075949367089;0.000153648452341044;1;0.0;4;4;1;1;0;0;0;5;4;1;0.0304371951890501;0.65;0.131049080332933;13;14;1
dibstudent12--2016-09-26--07-28.log-13;0.10126582278481;6;0;24.907;455.015;0.25;0.10126582278481;0;1;0.0;5;4;1;1;0;1;0.214285714285714;5;5;1;0.0307682164324253;0.7;0.128140431553546;14;3;1
dibstudent12--2016-09-26--07-28.log-14;0.10126582278481;5;0;7.593;480.422;0.5;0.10126582278481;4.19023674837628e-05;0;0.0;5;5;1;0;1;0.5;1;5;5;1;0.0312225501746381;0.75;0.078568945886811;15;6;1
dibstudent12--2016-09-26--07-28.log-15;0.10126582278481;4;0;2.172;488.031;0.016;0.10126582278481;0;0;0.0;5;5;1;0;1;1;0.5;5;5;1;0.0327848026047526;0.8;0.128140431553546;16;3;1
dibstudent12--2016-09-26--07-28.log-16;0.10126582278481;3;0;9.703;490.953;0.75;0.10126582278481;4.19006117489315e-05;0;0.0;5;5;1;0;1;0.5;1;5;5;1;0.034626532478669;0.85;0.078568945886811;17;6;1
dibstudent12--2016-09-26--07-28.log-17;0.10126582278481;2;0;423.913;500.89;0.234;0.10126582278481;0;0;0.0;5;5;1;0;1;1;0.5;5;5;1;0.0359360338597297;0.9;0.128140431553546;18;3;1
dibstudent12--2016-09-26--07-28.log-18;0.10126582278481;1;0;5.47;925.021;0.218;0.10126582278481;0;0;0.0;5;5;1;0;1;1;1;5;5;1;0.0205400742253419;0.95;0.128140431553546;19;3;1
dibstudent12--2016-09-26--07-28.log-19;0.10126582278481;0;0;0;930.71;0.219;0.10126582278481;0;0;0.0;5;5;1;0;1;1;1;5;5;1;0.0214889707857442;1;0.128140431553546;20;3;1
dibstudent12--2016-09-26--07-28.log-2;0.0253164556962025;0;0;98.906;43.781;0.031;0;0;0;1.0;2;0;1;2;0;0.941176470588235;1;2;0;1;0.0685228752198442;0.15;0.18593664600887;3;17;0
dibstudent12--2016-09-26--07-28.log-5;0.0632911392405063;2;1;8.906;237.719;0.391;0.0506329113924051;0.0020119880957371;1;0.0;2;3;1;3;0;0;0;3;3;1;0.0252398840647992;0.3;0.160950592879803;6;144;1
dibstudent12--2016-09-26--07-28.log-6;0.0632911392405063;1;1;58.329;246.765;0.14;0.0506329113924051;0;0;0.0;3;3;1;0;1;1;1;3;3;1;0.0283670698843029;0.35;0.160950592879803;7;144;1
dibstudent12--2016-09-26--07-28.log-7;0.0632911392405063;0;0;50.547;305.203;0.109;0.0886075949367089;0;1;0.0;3;3;1;1;0;1;0.0694444444444444;3;4;1;0.0262120621356933;0.4;0.110005223301835;8;10;1
dibstudent12--2016-09-26--07-28.log-8;0.0886075949367089;11;1;53.657;356.015;0.265;0.0886075949367089;0.000139701876196197;1;0.0;3;4;1;2;0;0;0;4;4;1;0.0252798337148716;0.45;0.110005223301835;9;10;1
dibstudent12--2016-09-26--07-28.log-9;0.0886075949367089;10;1;10.578;409.797;0.125;0.0886075949367089;0;0;0.0;4;4;1;0;1;1;1;4;4;1;0.0244023260297172;0.5;0.110005223301835;10;10;1
dibstudent12--2016-09-26--07-49.log-17;0.0701754385964912;0;0;6.547;368.359;0.015;0.0350877192982456;0;0;0.0;3;2;0;2;0;0;0;3;2;1;0.0488653731821403;0.428571428571429;0.0627372427653725;18;4;0
dibstudent12--2016-09-26--07-49.log-19;0.087719298245614;1;0;7.453;412.406;0.281;0.0350877192982456;5.58074642483432e-05;1;0.0;3;2;1;1;0;0;0;4;2;1;0.0484958996716828;0.476190476190476;0.00177039372768262;20;4;1
dibstudent12--2016-09-26--07-49.log-20;0.087719298245614;0;0;43.703;419.937;0.078;0.0350877192982456;0;0;0.0;4;2;1;0;1;1;1;4;2;1;0.0500075011251688;0.5;0.00177039372768262;21;4;1
dibstudent12--2016-09-26--07-49.log-21;0.087719298245614;0;4;50.297;463.937;0.297;0;0.000195287980024829;0;1.0;4;0;1;2;0;0.222222222222222;1;4;0;1;0.0474202316262768;0.523809523809524;0.0164584179397248;22;18;1
dibstudent12--2016-09-26--07-49.log-22;0.140350877192982;2;2;16.875;514.64;0.406;0;0.00287915878491154;1;0.0;4;0;1;3;0;0;0;5;0;1;0.0446914347893673;0.547619047619048;0.0739331367299632;23;207;1
dibstudent12--2016-09-26--07-49.log-23;0.140350877192982;1;0;27.547;531.64;0.125;0.0526315789473684;0;1;0.0;5;0;1;1;0;1;0.0869565217391304;5;1;1;0.0451433300729817;0.571428571428571;0.0616079642076843;24;18;1
dibstudent12--2016-09-26--07-49.log-24;0.140350877192982;0;0;5.562;559.344;0.157;0.0526315789473684;0;0;0.0;5;1;1;0;1;1;1;5;1;1;0.0446952143940044;0.595238095238095;0.0616079642076843;25;18;1
dibstudent12--2016-09-26--07-49.log-25;0.087719298245614;7;4;130.593;565.094;0.188;0.0526315789473684;0;0;1.0;4;1;1;3;0;1;1;4;1;1;0.0460100443466043;0.619047619047619;0.0616079642076843;26;18;1
dibstudent12--2016-09-26--07-49.log-27;0.087719298245614;5;3;18.813;714.406;0.125;0.0526315789473684;0;0;0.0;4;1;2;0;1;1;1;4;1;2;0.0391933998314684;0.666666666666667;0.0685055319414221;28;36;1
dibstudent12--2016-09-26--07-49.log-28;0.087719298245614;4;3;24.344;733.375;0.156;0.0526315789473684;0;0;0.0;4;1;2;0;1;1;1;4;1;2;0.0395432077722857;0.69047619047619;0.0685055319414221;29;36;1
dibstudent12--2016-09-26--07-49.log-31;0.087719298245614;1;1;22.031;977.631;0.313;0;0;0;1.0;4;0;1;1;0;0;0;4;0;1;0.0327321862747806;0.761904761904762;0.0164584179397248;32;18;1
dibstudent12--2016-09-26--07-49.log-32;0.087719298245614;0;0;29.64;999.709;0.047;0.0526315789473684;0;1;0.0;4;0;1;1;0;0;0;4;1;1;0.0330096057952864;0.785714285714286;0.0616079642076843;33;18;1
dibstudent12--2016-09-26--07-49.log-33;0.087719298245614;3;1;270.531;1029.443;0.094;0.087719298245614;0;1;0.0;4;1;1;2;0;1;0.222222222222222;4;3;1;0.0330275692777551;0.80952380952381;0.0410070015921111;34;4;1
dibstudent12--2016-09-26--07-49.log-34;0.087719298245614;2;7;11;1300.209;0.235;0.105263157894737;5.56188993019828e-05;1;0.0;4;3;1;1;0;0;0;4;4;1;0.0269187492164721;0.833333333333333;0.0410070015921111;35;4;1
dibstudent12--2016-09-26--07-49.log-35;0.105263157894737;1;0;6.829;1311.349;0.14;0.105263157894737;0;1;0.0;4;4;1;1;0;1;1;5;4;1;0.0274526460919252;0.857142857142857;0.0410070015921111;36;4;1
dibstudent12--2016-09-26--07-49.log-36;0.105263157894737;0;0;5.219;1318.271;0.093;0.105263157894737;0;0;0.0;5;4;1;0;1;1;1;5;4;1;0.028067066635009;0.880952380952381;0.0410070015921111;37;4;1
dibstudent12--2016-09-26--07-49.log-38;0.087719298245614;3;0;3.578;1338.443;0.094;0.087719298245614;0;0;0.0;4;3;1;0;1;1;1;4;3;1;0.0291383346171634;0.928571428571429;0.0410070015921111;39;4;1
dibstudent12--2016-09-26--07-49.log-39;0.087719298245614;2;0;4;1342.037;0.016;0.087719298245614;0;0;0.0;4;3;1;0;1;1;1;4;3;1;0.0298054375550003;0.952380952380952;0.0410070015921111;40;4;1
dibstudent12--2016-09-26--07-49.log-40;0.087719298245614;1;0;7.078;1346.115;0.078;0.087719298245614;0;0;0.0;4;3;1;0;1;1;1;4;3;1;0.0304580217886288;0.976190476190476;0.0410070015921111;41;4;1
dibstudent12--2016-09-26--07-49.log-41;0.087719298245614;0;0;0;1353.24;0.047;0.087719298245614;0;0;0.0;4;3;1;0;1;1;1;4;3;1;0.0310366232153942;1;0.0410070015921111;42;4;1
dibstudent12--2016-09-26--07-49.log-5;0.0526315789473684;0;0;24.844;77.062;0;0;0;0;0.0;0;0;1;4;0;0;0;2;0;1;0.0778593859489762;0.142857142857143;0.185639120034151;6;10;0
dibstudent12--2016-09-26--07-49.log-9;0.0701754385964912;0;0;44.437;267.172;0.094;0;0.000251175641544451;0;1.0;3;0;1;3;0;0;0;3;0;1;0.0374290719087329;0.238095238095238;0.120936427966326;10;18;0
dibstudent14--2016-09-27--16-59.log-0;0.0142857142857143;1;1;9.844;0.015;0.015;0;0;0;0.0;0;0;0;0;0;0.5;1;1;0;1;1;0.03125;0.000660281459453627;1;2;1
dibstudent14--2016-09-27--16-59.log-1;0.0142857142857143;0;0;28.375;9.89;0.031;0;0;0;0.0;1;0;1;1;0;0.5;1;1;0;2;0.202224469160768;0.0625;0.417514429963863;2;4;1
dibstudent14--2016-09-27--16-59.log-11;0.0571428571428571;16;8;-33.781;573.271;69.219;0.0428571428571429;0.001111141976166;0;0.0;2;1;2;1;0;0.666666666666667;1;2;1;3;0.0209325083599205;0.375;0.363339875847643;12;294;1
dibstudent14--2016-09-27--16-59.log-12;0.0571428571428571;15;8;37.531;565.099;25.609;0.0428571428571429;0;0;0.0;2;1;3;0;1;1;1;2;1;3;0.0230048186247012;0.40625;0.363339875847643;13;294;1
dibstudent14--2016-09-27--16-59.log-13;0.0571428571428571;14;7;39.188;602.677;0.047;0.1;0;1;0.0;2;1;3;1;0;1;0.0408163265306122;2;2;3;0.0232296901988959;0.4375;0.639749924896185;14;12;1
dibstudent14--2016-09-27--16-59.log-14;0.0571428571428571;13;7;10.375;641.974;0.109;0.1;0;0;0.0;2;2;3;0;1;1;1;2;2;3;0.0233654322449196;0.46875;0.639749924896185;15;12;1
dibstudent14--2016-09-27--16-59.log-15;0.0571428571428571;12;7;2.563;652.427;0.078;0.1;0;0;0.0;2;2;3;0;1;1;1;2;2;3;0.0245238164576267;0.5;0.639749924896185;16;12;1
dibstudent14--2016-09-27--16-59.log-16;0.0571428571428571;11;7;1.203;655.084;0.094;0.1;0;0;0.0;2;2;3;0;1;1;1;2;2;3;0.0259508704227244;0.53125;0.639749924896185;17;12;1
dibstudent14--2016-09-27--16-59.log-17;0.0571428571428571;10;2;5.234;656.334;0.047;0.1;0;0;0.0;2;2;2;1;0;1;0.666666666666667;2;2;2;0.0274250610207608;0.5625;0.352209025718228;18;8;1
dibstudent14--2016-09-27--16-59.log-18;0.0571428571428571;9;6;2.938;661.599;0.031;0.1;0;0;0.0;2;2;2;1;0;0.666666666666667;1;2;2;3;0.0287183021739755;0.59375;0.639749924896185;19;12;1
dibstudent14--2016-09-27--16-59.log-19;0.0571428571428571;8;6;29.765;664.584;0.047;0.1;0;0;0.0;2;2;3;0;1;1;1;2;2;3;0.030094013698795;0.625;0.639749924896185;20;12;1
dibstudent14--2016-09-27--16-59.log-2;0.0571428571428571;5;4;4.562;38.359;0.094;0;0;1;0.0;1;0;2;3;0;0;0;2;0;2;0.0782085038713209;0.09375;0.139328928545121;3;68;1
dibstudent14--2016-09-27--16-59.log-20;0.0571428571428571;7;1;12.047;694.396;0.047;0.0571428571428571;0;0;1.0;2;1;3;1;0;0.111111111111111;1;2;1;3;0.0302421096895719;0.65625;0.246801737678994;21;108;1
dibstudent14--2016-09-27--16-59.log-21;0.0571428571428571;6;1;11.969;706.521;0.078;0.0571428571428571;0;0;0.0;2;1;3;0;1;1;1;2;1;3;0.0311384941141169;0.6875;0.246801737678994;22;108;1
dibstudent14--2016-09-27--16-59.log-22;0.0571428571428571;5;1;5.157;718.552;0.062;0.0571428571428571;0;0;0.0;2;1;3;0;1;1;1;2;1;3;0.0320088177334417;0.71875;0.246801737678994;23;108;1
dibstudent14--2016-09-27--16-59.log-23;0.0571428571428571;4;1;10.187;723.74;0.031;0.0571428571428571;0;0;0.0;2;1;3;0;1;1;1;2;1;3;0.0331610799458369;0.75;0.246801737678994;24;108;1
dibstudent14--2016-09-27--16-59.log-27;0.0571428571428571;0;0;30.485;853.349;5.578;0.0428571428571429;0;0;1.0;2;1;3;1;0;0.0408163265306122;1;2;1;3;0.0328118975940676;0.875;0.363339875847643;28;294;1
dibstudent14--2016-09-27--16-59.log-28;0.0571428571428571;2;0;61.657;883.88;0.046;2.72857142857143;0;1;0.0;2;1;3;47;0;1;0.979591836734694;2;48;3;0.0328098836946192;0.90625;0.371044445077918;29;288;1
dibstudent14--2016-09-27--16-59.log-29;0.0571428571428571;1;0;42.203;946.365;0.828;2.72857142857143;0;0;0.0;2;48;3;0;1;1;1;2;48;3;0.0317002425068552;0.9375;0.371044445077918;30;288;1
dibstudent14--2016-09-27--16-59.log-3;0.0571428571428571;4;4;2.296;43;0.079;0;0;0;0.0;2;0;2;0;1;1;1;2;0;2;0.0930232558139535;0.125;0.139328928545121;4;68;1
dibstudent14--2016-09-27--16-59.log-30;0.0571428571428571;0;0;17.188;988.646;0.078;2.72857142857143;0;0;0.0;2;48;3;0;1;1;1;2;48;3;0.0313560162080259;0.96875;0.371044445077918;31;288;1
dibstudent14--2016-09-27--16-59.log-4;0.0571428571428571;3;4;43.75;45.437;0.141;0;0;0;0.0;2;0;2;0;1;1;1;2;0;2;0.110042476395889;0.15625;0.139328928545121;5;68;1
dibstudent14--2016-09-27--16-59.log-5;0.0571428571428571;2;4;43.297;89.218;0.031;0;0;0;0.0;2;0;2;0;1;1;1;2;0;2;0.0672510031607971;0.1875;0.139328928545121;6;68;1
dibstudent14--2016-09-27--16-59.log-6;0.0571428571428571;1;5;30.594;132.546;0.031;0.0428571428571429;0;1;0.0;2;0;2;1;0;1;0.0588235294117647;2;1;2;0.0528118539978574;0.21875;0.421823048888253;7;4;1
dibstudent14--2016-09-27--16-59.log-7;0.0571428571428571;0;5;183.349;168.828;5.688;0.0428571428571429;0;0;0.0;2;1;2;0;1;0.0204081632653061;1;2;1;2;0.0473855047740896;0.25;0.143198506387607;8;196;1
dibstudent14--2016-09-27--16-59.log-8;0.0571428571428571;1;0;14.875;352.209;0.032;0.5;0;1;0.0;2;1;2;8;0;1;0.183673469387755;2;9;2;0.0255530097186614;0.28125;0.256845164761686;9;36;1
dibstudent14--2016-09-27--16-59.log-9;0.0571428571428571;0;0;25.032;367.13;0.046;0.5;0;0;0.0;2;9;2;0;1;1;1;2;9;2;0.0272383079563098;0.3125;0.256845164761686;10;36;1
dibstudent14--2016-09-27--17-25.log-10;0;0;0;15.75;237.031;0.016;0.214285714285714;0;0;0.0;0;0;1;16;0;0;0;0;15;1;0.0464074319392822;0.314285714285714;0;11;0;1
dibstudent14--2016-09-27--17-25.log-12;0.0142857142857143;0;10;57.407;259.171;0.031;0;0;0;0.0;0;0;1;2;0;0;0;1;0;1;0.0501599330171971;0.371428571428571;0.0206631927659464;13;17;1
dibstudent14--2016-09-27--17-25.log-19;0.0142857142857143;15;10;2.657;481.896;0.047;0;0;0;0.0;1;0;1;0;1;1;1;1;0;1;0.0415027308796919;0.571428571428571;0.0206631927659464;20;17;1
dibstudent14--2016-09-27--17-25.log-2;0.0142857142857143;3;12;42.297;10.796;0;0;0;1;0.0;0;0;1;1;0;1;0.944444444444444;1;0;1;0.277880696554279;0.0857142857142857;0.0206631927659464;3;17;1
dibstudent14--2016-09-27--17-25.log-20;0.0142857142857143;14;10;2.594;484.6;0.047;0;0;0;0.0;1;0;1;0;1;0.944444444444444;1;1;0;1;0.0433347090383822;0.6;0.0190982453650265;21;18;1
dibstudent14--2016-09-27--17-25.log-21;0.0142857142857143;13;10;3.922;487.241;0.047;0;0;0;0.0;1;0;1;0;1;1;1;1;0;1;0.0451521936782824;0.628571428571429;0.0190982453650265;22;18;1
dibstudent14--2016-09-27--17-25.log-22;0.0142857142857143;12;10;2.141;491.178;0.015;0;0;0;0.0;1;0;1;0;1;1;0.944444444444444;1;0;1;0.0468262014992528;0.657142857142857;0.0206631927659464;23;17;1
dibstudent14--2016-09-27--17-25.log-23;0.0142857142857143;11;10;3.687;493.335;0.016;0;0;0;0.0;1;0;1;0;1;1;1;1;0;1;0.0486484842956612;0.685714285714286;0.0206631927659464;24;17;1
dibstudent14--2016-09-27--17-25.log-24;0.0142857142857143;10;10;1.75;497.053;0.031;0;0;0;0.0;1;0;1;0;1;1;1;1;0;1;0.0502964472601513;0.714285714285714;0.0206631927659464;25;17;1
dibstudent14--2016-09-27--17-25.log-25;0.0285714285714286;9;0;2.562;499.038;0.235;0;0.000432689707393585;1;0.0;1;0;1;1;0;0;0;2;0;1;0.0521002408634212;0.742857142857143;0.0245608981243803;26;32;1
dibstudent14--2016-09-27--17-25.log-26;0.0285714285714286;8;0;1.75;501.866;0.266;0;0.000716129119431421;0;0.0;2;0;1;0;1;0.376470588235294;1;2;0;1;0.0537992213060857;0.771428571428571;0.027378681180675;27;85;1
dibstudent14--2016-09-27--17-25.log-27;0.0285714285714286;7;0;6;503.944;0.328;0;0.00143020980908048;0;0.0;2;0;1;0;1;0.445026178010471;1;2;0;1;0.055561729081009;0.8;0.0441459847581027;28;191;1
dibstudent14--2016-09-27--17-25.log-28;0.0285714285714286;6;0;7.218;510.085;0.141;0;0;0;0.0;2;0;1;0;1;1;1;2;0;1;0.0568532695531137;0.828571428571429;0.0441459847581027;29;191;1
dibstudent14--2016-09-27--17-25.log-29;0.0285714285714286;5;0;1.922;517.6;0.297;0;0;0;0.0;2;0;1;0;1;1;1;2;0;1;0.0579598145285935;0.857142857142857;0.0441459847581027;30;191;1
dibstudent14--2016-09-27--17-25.log-30;0.0285714285714286;4;0;3.078;519.819;0.297;0;0;0;0.0;2;0;1;0;1;1;1;2;0;1;0.0596361425803982;0.885714285714286;0.0441459847581027;31;191;1
dibstudent14--2016-09-27--17-25.log-31;0.0285714285714286;3;0;7.781;522.96;0.063;0;0;0;0.0;2;0;1;0;1;1;1;2;0;1;0.0611901483861098;0.914285714285714;0.0441459847581027;32;191;1
dibstudent14--2016-09-27--17-25.log-32;0.0285714285714286;2;0;2.797;530.788;0.047;0;0;0;0.0;2;0;1;0;1;1;1;2;0;1;0.062171714507487;0.942857142857143;0.0441459847581027;33;191;1
dibstudent14--2016-09-27--17-25.log-33;0.0285714285714286;1;0;4.281;533.616;0.031;0;0;0;0.0;2;0;1;0;1;1;1;2;0;1;0.0637162303978891;0.971428571428571;0.0441459847581027;34;191;1
dibstudent14--2016-09-27--17-25.log-34;0.0285714285714286;0;0;0;538.038;0.141;0;0;0;0.0;2;0;1;0;1;1;1;2;0;1;0.0650511673896639;1;0.0441459847581027;35;191;1
dibstudent14--2016-09-27--17-25.log-8;0;0;0;5.875;198.046;0.015;0.0142857142857143;0;0;0.0;0;1;1;0;1;0;0;0;1;1;0.0454439877604193;0.257142857142857;0;9;0;1
dibstudent14--2016-09-27--17-25.log-9;0.0142857142857143;0;10;33.078;203.937;0.016;0;0;0;0.0;0;0;1;2;0;0;0;1;0;1;0.0490347509279827;0.285714285714286;0.0206631927659464;10;17;1
dibstudent16--2016-10-04--22-55.log-10;0.0571428571428571;7;4;28.39;430.344;0.078;0;0;0;0.0;2;0;2;0;1;1;1;2;0;2;0.025560946591564;0.224489795918367;0.139328928545121;11;68;1
dibstudent16--2016-10-04--22-55.log-11;0.0571428571428571;6;4;2.281;458.875;0.141;0;0;0;0.0;2;0;2;0;1;1;1;2;0;2;0.0261509125578861;0.244897959183673;0.139328928545121;12;68;1
dibstudent16--2016-10-04--22-55.log-12;0.0571428571428571;5;4;92.875;461.328;0.172;0;0;0;0.0;2;0;2;0;1;1;1;2;0;2;0.0281795165262026;0.26530612244898;0.139328928545121;13;68;1
dibstudent16--2016-10-04--22-55.log-13;0.0571428571428571;4;5;65.563;554.25;0.047;0.0428571428571429;0;1;0.0;2;0;2;1;0;1;0.0588235294117647;2;1;2;0.0252593594948128;0.285714285714286;0.421823048888253;14;4;1
dibstudent16--2016-10-04--22-55.log-14;0.0571428571428571;3;5;19.391;619.875;0.062;0.0428571428571429;0;0;0.0;2;1;2;0;1;1;1;2;1;2;0.0241984271022384;0.306122448979592;0.421823048888253;15;4;1
dibstudent16--2016-10-04--22-55.log-15;0.0571428571428571;2;5;8.188;639.328;0.062;0.0428571428571429;0;0;0.0;2;1;2;0;1;1;1;2;1;2;0.025026277591471;0.326530612244898;0.421823048888253;16;4;1
dibstudent16--2016-10-04--22-55.log-17;0.0571428571428571;0;1;35.594;697.328;0.078;0;0;0;0.0;2;0;2;0;1;1;1;2;0;2;0.02581281692403;0.36734693877551;0.139328928545121;18;68;1
dibstudent16--2016-10-04--22-55.log-18;0.0142857142857143;1;0;8.203;733;0.078;0;0;0;1.0;1;0;2;3;0;0;0;1;0;2;0.0259208731241473;0.387755102040816;0.417514429963863;19;4;1
dibstudent16--2016-10-04--22-55.log-19;0.0142857142857143;0;0;7.797;741.25;0.047;0;0;0;0.0;1;0;2;0;1;1;1;1;0;2;0.0269814502529511;0.408163265306122;0.417514429963863;20;4;1
dibstudent16--2016-10-04--22-55.log-20;0.0714285714285714;0;3;63.968;754.438;5.391;0;0;1;0.0;1;0;2;4;0;0;0;2;0;2;0.0278352893146952;0.428571428571429;0.100697418005719;21;1172;1
